index,value_mv
5010,204798.965978
5011,204798.962402
5012,204798.961115
5013,204798.959160
5014,204798.958158
5015,204798.960256
5016,204798.962688
5017,204798.963404
5018,204798.965931
5019,204798.969412
5020,204798.966646
5021,204798.962402
5022,204798.961019
5023,204798.959398
5024,204798.959112
5025,204798.960447
5026,204798.962593
5027,204798.964548
5028,204798.968124
5029,204798.970365
5030,204798.966455
5031,204798.962593
5032,204798.960972
5033,204798.959780
5034,204798.958444
5035,204798.960018
5036,204798.962450
5037,204798.963928
5038,204798.967552
5039,204798.970270
5040,204798.965692
5041,204798.962498
5042,204798.961210
5043,204798.958969
5044,204798.957777
5045,204798.960161
5046,204798.961973
5047,204798.964453
5048,204798.968410
5049,204798.970365
5050,204798.965645
5051,204798.962068
5052,204798.960781
5053,204798.958683
5054,204798.958635
5055,204798.961639
5056,204798.962259
5057,204798.962402
5058,204798.966932
5059,204798.969364
5060,204798.965597
5061,204798.962164
5062,204798.961401
5063,204798.958254
5064,204798.957062
5065,204798.959303
5066,204798.960781
5067,204798.963594
5068,204798.968887
5069,204798.970699
5070,204798.966646
5071,204798.962402
5072,204798.961210
5073,204798.960495
5074,204798.958158
5075,204798.959541
5076,204798.961735
5077,204798.963642
5078,204798.968077
5079,204798.970032
5080,204798.965788
5081,204798.960829
5082,204798.959207
5083,204798.958397
5084,204798.956823
5085,204798.958635
5086,204798.960924
5087,204798.964453
5088,204798.969030
5089,204798.968792
5090,204798.965883
5091,204798.961973
5092,204798.959732
5093,204798.958349
5094,204798.957682
5095,204798.959064
5096,204798.961592
5097,204798.963356
5098,204798.968410
5099,204798.969936
5100,204798.965454
5101,204798.962068
5102,204798.959923
5103,204798.959446
5104,204798.956823
5105,204798.958254
5106,204798.962927
5107,204798.964023
5108,204798.967457
5109,204798.969698
5110,204798.967123
5111,204798.962211
5112,204798.960161
5113,204798.958683
5114,204798.957729
5115,204798.959350
5116,204798.962021
5117,204798.963499
5118,204798.967695
5119,204798.970556
5120,204798.966074
5121,204798.961830
5122,204798.960400
5123,204798.959207
5124,204798.957443
5125,204798.960304
5126,204798.962402
5127,204798.962545
5128,204798.967266
5129,204798.969364
5130,204798.965359
5131,204798.961019
5132,204798.960352
5133,204798.959589
5134,204798.958349
5135,204798.959350
5136,204798.960400
5137,204798.962688
5138,204798.967075
5139,204798.970175
5140,204798.966455
5141,204798.960972
5142,204798.960638
5143,204798.958063
5144,204798.956966
5145,204798.959207
5146,204798.961735
5147,204798.962831
5148,204798.966837
5149,204798.969316
5150,204798.965883
5151,204798.961115
5152,204798.960447
5153,204798.958921
5154,204798.957300
5155,204798.959207
5156,204798.961210
5157,204798.963737
5158,204798.968077
5159,204798.970175
5160,204798.966265
5161,204798.961401
5162,204798.958635
5163,204798.957729
5164,204798.957062
5165,204798.958731
5166,204798.961162
5167,204798.963594
5168,204798.967457
5169,204798.969459
5170,204798.964167
5171,204798.961210
5172,204798.961973
5173,204798.965502
5174,204798.965549
5175,204798.967361
5176,204798.968983
5177,204798.971033
5178,204798.982954
5179,204798.986292
5180,204798.982429
5181,204798.977947
5182,204798.975897
5183,204798.975038
5184,204798.974371
5185,204798.974800
5186,204798.977947
5187,204798.980093
5188,204798.990154
5189,204798.994112
5190,204798.989057
5191,204798.985815
5192,204798.983765
5193,204798.982048
5194,204798.982572
5195,204798.983526
5196,204798.985720
5197,204798.987007
5198,204798.992109
5199,204798.999262
5200,204798.997688
5201,204798.993587
5202,204798.992491
5203,204798.990583
5204,204798.988867
5205,204798.990679
5206,204798.993683
5207,204798.995876
5208,204799.000072
5209,204799.002266
5210,204798.997259
5211,204798.987913
5212,204798.983574
5213,204798.981380
5214,204798.980093
5215,204798.982000
5216,204798.979616
5217,204798.979711
5218,204798.983621
5219,204798.985338
5220,204798.980379
5221,204798.972225
5222,204798.968601
5223,204798.965788
5224,204798.965073
5225,204798.965502
5226,204798.963499
5227,204798.963022
5228,204798.966741
5229,204798.968506
5230,204798.965978
5231,204798.961782
5232,204798.959017
5233,204798.957205
5234,204798.955965
5235,204798.957777
5236,204798.961544
5237,204798.963356
5238,204798.967409
5239,204798.968983
5240,204798.965454
5241,204798.961305
5242,204798.960590
5243,204798.959064
5244,204798.956346
5245,204798.958683
5246,204798.960829
5247,204798.962211
5248,204798.966360
5249,204798.962545
5250,204798.957682
5251,204798.953628
5252,204798.952198
5253,204798.956585
5254,204798.957157
5255,204798.960018
5256,204798.973513
5257,204798.986244
5258,204798.998070
5259,204799.009609
5260,204799.025631
5261,204799.039268
5262,204799.057960
5263,204799.074602
5264,204799.096775
5265,204799.126482
5266,204799.156427
5267,204799.186802
5268,204799.216938
5269,204799.236393
5270,204799.240923
5271,204799.237060
5272,204799.234915
5273,204799.221325
5274,204799.194193
5275,204799.167633
5276,204799.134588
5277,204799.097061
5278,204799.062395
5279,204799.024820
5280,204798.982286
5281,204798.944378
5282,204798.912096
5283,204798.880482
5284,204798.857832
5285,204798.843908
5286,204798.837376
5287,204798.836851
5288,204798.841715
5289,204798.848533
5290,204798.852968
5291,204798.862076
5292,204798.876858
5293,204798.886347
5294,204798.897409
5295,204798.910189
5296,204798.921776
5297,204798.935270
5298,204798.944902
5299,204798.950720
5300,204798.950148
5301,204798.951721
5302,204798.951483
5303,204798.950386
5304,204798.949861
5305,204798.951816
5306,204798.955107
5307,204798.960113
5308,204798.967552
5309,204798.969126
5310,204798.964691
5311,204798.960638
5312,204798.958588
5313,204798.958444
5314,204798.958731
5315,204798.965502
5316,204798.969078
5317,204798.970270
5318,204798.976135
5319,204798.977184
5320,204798.973322
5321,204798.975563
5322,204798.975992
5323,204798.974419
5324,204798.974180
5325,204798.975038
5326,204798.977518
5327,204798.979330
5328,204798.983049
5329,204798.985100
5330,204798.981714
5331,204798.977613
5332,204798.977470
5333,204798.980379
5334,204798.980760
5335,204798.982382
5336,204798.984623
5337,204798.985481
5338,204798.990726
5339,204798.993015
5340,204798.989868
5341,204798.984718
5342,204798.982000
5343,204798.981476
5344,204798.980284
5345,204798.982191
5346,204798.984575
5347,204798.990965
5348,204798.998690
5349,204798.996210
5350,204798.988390
5351,204798.985052
5352,204798.989439
5353,204798.989391
5354,204798.987865
5355,204798.990536
5356,204798.993015
5357,204798.994303
5358,204799.003696
5359,204799.008560
5360,204799.004364
5361,204799.000454
5362,204798.999739
5363,204798.998356
5364,204799.001741
5365,204799.006414
5366,204799.009466
5367,204799.011087
5368,204799.015093
5369,204799.015856
5370,204799.014377
5371,204799.015331
5372,204799.016905
5373,204799.013233
5374,204799.013042
5375,204799.014377
5376,204799.017048
5377,204799.017382
5378,204799.022245
5379,204799.024677
5380,204799.021768
5381,204799.017048
5382,204799.015856
5383,204799.014616
5384,204799.012995
5385,204799.013710
5386,204799.017238
5387,204799.018478
5388,204799.023199
5389,204799.025106
5390,204799.021339
5391,204799.017382
5392,204799.016333
5393,204799.013710
5394,204799.013376
5395,204799.014473
5396,204799.016619
5397,204799.017763
5398,204799.017143
5399,204799.012518
5400,204799.004745
5401,204799.001121
5402,204798.999977
5403,204798.997116
5404,204798.992586
5405,204798.991299
5406,204798.993444
5407,204798.994493
5408,204798.997450
5409,204798.996115
5410,204798.989582
5411,204798.986101
5412,204798.983908
5413,204798.976612
5414,204798.972320
5415,204798.973799
5416,204798.975897
5417,204798.974228
5418,204798.973846
5419,204798.971367
5420,204798.965883
5421,204798.961258
5422,204798.960113
5423,204798.957920
5424,204798.956442
5425,204798.958874
5426,204798.961925
5427,204798.962784
5428,204798.967361
5429,204798.969316
5430,204798.967361
5431,204798.962068
5432,204798.960400
5433,204798.958158
5434,204798.957157
5435,204798.959637
5436,204798.961353
5437,204798.963261
5438,204798.967314
5439,204798.969984
5440,204798.966789
5441,204798.962927
5442,204798.960972
5443,204798.958969
5444,204798.956919
5445,204798.957872
5446,204798.960829
5447,204798.962879
5448,204798.967361
5449,204798.969364
5450,204798.965740
5451,204798.962116
5452,204798.960829
5453,204798.958731
5454,204798.957920
5455,204798.959350
5456,204798.961067
5457,204798.963451
5458,204798.967790
5459,204798.969889
5460,204798.966694
5461,204798.962068
5462,204798.960876
5463,204798.958778
5464,204798.956919
5465,204798.958826
5466,204798.961115
5467,204798.962355
5468,204798.967647
5469,204798.970938
5470,204798.967647
5471,204798.962402
5472,204798.960829
5473,204798.958969
5474,204798.956871
5475,204798.958635
5476,204798.960829
5477,204798.963356
5478,204798.967361
5479,204798.970270
5480,204798.966980
5481,204798.963499
5482,204798.960495
5483,204798.958969
5484,204798.958492
5485,204798.958969
5486,204798.961258
5487,204798.963594
5488,204798.967218
5489,204798.969126
5490,204798.966360
5491,204798.961973
5492,204798.959684
5493,204798.958635
5494,204798.957157
5495,204798.958540
5496,204798.961496
5497,204798.963022
5498,204798.967075
5499,204798.969078
5500,204798.965073
5501,204798.962021
5502,204798.960543
5503,204798.959494
5504,204798.957300
5505,204798.958969
5506,204798.961973
5507,204798.963833
5508,204798.967743
5509,204798.969316
5510,204798.965311
5511,204798.962307
5512,204798.961687
5513,204798.958349
5514,204798.957634
5515,204798.959827
5516,204798.962545
5517,204798.964929
5518,204798.967934
5519,204798.969793
5520,204798.966503
5521,204798.962498
5522,204798.960400
5523,204798.958492
5524,204798.958158
5525,204798.958874
5526,204798.961353
5527,204798.963404
5528,204798.967886
5529,204798.971033
5530,204798.967266
5531,204798.961449
5532,204798.959303
5533,204798.958969
5534,204798.957300
5535,204798.958349
5536,204798.961639
5537,204798.963737
5538,204798.967886
5539,204798.969555
5540,204798.965311
5541,204798.962116
5542,204798.960876
5543,204798.958635
5544,204798.957300
5545,204798.959684
5546,204798.962641
5547,204798.963356
5548,204798.967409
5549,204798.970032
5550,204798.966122
5551,204798.960972
5552,204798.960972
5553,204798.959637
5554,204798.957443
5555,204798.958349
5556,204798.961115
5557,204798.963404
5558,204798.967028
5559,204798.969793
5560,204798.967409
5561,204798.962927
5562,204798.960256
5563,204798.956966
5564,204798.957062
5565,204798.958254
5566,204798.960924
5567,204798.962641
5568,204798.966217
5569,204798.969221
5570,204798.964929
5571,204798.961735
5572,204798.960209
5573,204798.957443
5574,204798.956251
5575,204798.958540
5576,204798.961258
5577,204798.963117
5578,204798.968363
5579,204798.969841
5580,204798.966217
5581,204798.963547
5582,204798.962164
5583,204798.960066
5584,204798.958492
5585,204798.960209
5586,204798.962927
5587,204798.963737
5588,204798.966932
5589,204798.969602
5590,204798.965931
5591,204798.962545
5592,204798.961210
5593,204798.959303
5594,204798.957491
5595,204798.959970
5596,204798.962355
5597,204798.964596
5598,204798.968840
5599,204798.970890
5600,204798.966741
5601,204798.962831
5602,204798.961353
5603,204798.957872
5604,204798.957777
5605,204798.959732
5606,204798.962211
5607,204798.963737
5608,204798.967552
5609,204798.970461
5610,204798.966455
5611,204798.962355
5612,204798.962545
5613,204798.960018
5614,204798.957348
5615,204798.959398
5616,204798.961687
5617,204798.964357
5618,204798.967695
5619,204798.969269
5620,204798.965549
5621,204798.961782
5622,204798.959589
5623,204798.958444
5624,204798.957157
5625,204798.958874
5626,204798.960924
5627,204798.962641
5628,204798.966026
5629,204798.969507
5630,204798.966455
5631,204798.962116
5632,204798.960304
5633,204798.958397
5634,204798.957872
5635,204798.959780
5636,204798.962307
5637,204798.963070
5638,204798.965978
5639,204798.969412
5640,204798.967266
5641,204798.963213
5642,204798.961544
5643,204798.959350
5644,204798.956489
5645,204798.958731
5646,204798.960066
5647,204798.961496
5648,204798.967218
5649,204798.969602
5650,204798.965645
5651,204798.961067
5652,204798.959827
5653,204798.958397
5654,204798.958301
5655,204798.960972
5656,204798.962688
5657,204798.964548
5658,204798.967457
5659,204798.969030
5660,204798.966074
5661,204798.963737
5662,204798.961067
5663,204798.959064
5664,204798.958349
5665,204798.958254
5666,204798.961067
5667,204798.963404
5668,204798.967171
5669,204798.968744
5670,204798.967314
5671,204798.963594
5672,204798.960018
5673,204798.960733
5674,204798.964119
5675,204798.967171
5676,204798.968506
5677,204798.970652
5678,204798.977423
5679,204798.985052
5680,204798.982334
5681,204798.978853
5682,204798.977280
5683,204798.976230
5684,204798.973703
5685,204798.975801
5686,204798.978042
5687,204798.979378
5688,204798.985243
5689,204798.992252
5690,204798.989057
5691,204798.986769
5692,204798.983097
5693,204798.981953
5694,204798.981428
5695,204798.983240
5696,204798.985624
5697,204798.988008
5698,204798.991871
5699,204798.995638
5700,204798.997164
5701,204798.995113
5702,204798.992395
5703,204798.991108
5704,204798.989057
5705,204798.990440
5706,204798.993873
5707,204798.995113
5708,204798.999023
5709,204799.002409
5710,204798.998546
5711,204798.992681
5712,204798.985672
5713,204798.983669
5714,204798.981428
5715,204798.983431
5716,204798.984575
5717,204798.980808
5718,204798.982334
5719,204798.985815
5720,204798.982429
5721,204798.976517
5722,204798.969316
5723,204798.967457
5724,204798.966408
5725,204798.966455
5726,204798.967886
5727,204798.965263
5728,204798.967218
5729,204798.969841
5730,204798.966122
5731,204798.962450
5732,204798.961210
5733,204798.960304
5734,204798.958969
5735,204798.961258
5736,204798.962355
5737,204798.963022
5738,204798.966551
5739,204798.969030
5740,204798.966265
5741,204798.962545
5742,204798.960400
5743,204798.959637
5744,204798.957586
5745,204798.959780
5746,204798.961258
5747,204798.964548
5748,204798.968410
5749,204798.968744
5750,204798.959923
5751,204798.955536
5752,204798.954153
5753,204798.953867
5754,204798.956871
5755,204798.959970
5756,204798.964071
5757,204798.978662
5758,204798.992252
5759,204799.002027
5760,204799.008942
5761,204799.026585
5762,204799.041319
5763,204799.061155
5764,204799.077225
5765,204799.103928
5766,204799.135446
5767,204799.162435
5768,204799.195480
5769,204799.222374
5770,204799.234009
5771,204799.238968
5772,204799.238062
5773,204799.233007
5774,204799.216795
5775,204799.190617
5776,204799.163389
5777,204799.129200
5778,204799.093771
5779,204799.057197
5780,204799.014282
5781,204798.972607
5782,204798.936939
5783,204798.904514
5784,204798.873615
5785,204798.855305
5786,204798.843193
5787,204798.838186
5788,204798.838949
5789,204798.843431
5790,204798.846578
5791,204798.852730
5792,204798.865604
5793,204798.879194
5794,204798.888063
5795,204798.903179
5796,204798.914766
5797,204798.925257
5798,204798.939896
5799,204798.947382
5800,204798.948812
5801,204798.947906
5802,204798.951053
5803,204798.951006
5804,204798.950529
5805,204798.950863
5806,204798.951912
5807,204798.955107
5808,204798.965359
5809,204798.970985
5810,204798.967647
5811,204798.962641
5812,204798.960447
5813,204798.959827
5814,204798.958063
5815,204798.960972
5816,204798.967457
5817,204798.970890
5818,204798.973369
5819,204798.976707
5820,204798.972463
5821,204798.971462
5822,204798.975086
5823,204798.975706
5824,204798.973751
5825,204798.975420
5826,204798.977661
5827,204798.979092
5828,204798.981714
5829,204798.985052
5830,204798.980951
5831,204798.978567
5832,204798.976517
5833,204798.976993
5834,204798.979854
5835,204798.983288
5836,204798.984671
5837,204798.987293
5838,204798.990059
5839,204798.992872
5840,204798.990631
5841,204798.987150
5842,204798.985815
5843,204798.984289
5844,204798.981619
5845,204798.983192
5846,204798.985672
5847,204798.988342
5848,204798.997211
5849,204799.000311
5850,204798.992395
5851,204798.986912
5852,204798.984623
5853,204798.988390
5854,204798.989391
5855,204798.992109
5856,204798.994684
5857,204798.995829
5858,204798.998928
5859,204799.006700
5860,204799.004888
5861,204799.001980
5862,204799.000311
5863,204798.998356
5864,204798.997831
5865,204799.005365
5866,204799.009180
5867,204799.010897
5868,204799.013519
5869,204799.017525
5870,204799.014568
5871,204799.011278
5872,204799.013042
5873,204799.014377
5874,204799.013758
5875,204799.015427
5876,204799.017095
5877,204799.018288
5878,204799.022531
5879,204799.026060
5880,204799.022007
5881,204799.017525
5882,204799.015379
5883,204799.014950
5884,204799.011660
5885,204799.014759
5886,204799.016952
5887,204799.018669
5888,204799.022007
5889,204799.025154
5890,204799.022007
5891,204799.018669
5892,204799.015951
5893,204799.015283
5894,204799.013328
5895,204799.015140
5896,204799.017334
5897,204799.019670
5898,204799.022055
5899,204799.019050
5900,204799.007273
5901,204799.001741
5902,204799.000931
5903,204798.999739
5904,204798.996401
5905,204798.993492
5906,204798.992920
5907,204798.994398
5908,204798.997164
5909,204799.001026
5910,204798.994255
5911,204798.987484
5912,204798.984575
5913,204798.982811
5914,204798.976517
5915,204798.976183
5916,204798.977184
5917,204798.977423
5918,204798.976135
5919,204798.975897
5920,204798.968124
5921,204798.962545
5922,204798.960638
5923,204798.959303
5924,204798.958015
5925,204798.959303
5926,204798.960018
5927,204798.962164
5928,204798.966074
5929,204798.968410
5930,204798.965073
5931,204798.961496
5932,204798.960781
5933,204798.958826
5934,204798.958206
5935,204798.960161
5936,204798.962068
5937,204798.963165
5938,204798.965406
5939,204798.969173
5940,204798.966026
5941,204798.962164
5942,204798.960400
5943,204798.959780
5944,204798.958397
5945,204798.959970
5946,204798.960543
5947,204798.962974
5948,204798.966837
5949,204798.969173
5950,204798.966217
5951,204798.963499
5952,204798.961401
5953,204798.959637
5954,204798.958158
5955,204798.960018
5956,204798.960686
5957,204798.963690
5958,204798.967600
5959,204798.970079
5960,204798.966360
5961,204798.962259
5962,204798.960256
5963,204798.959541
5964,204798.957920
5965,204798.960018
5966,204798.961496
5967,204798.962545
5968,204798.965883
5969,204798.969459
5970,204798.965406
5971,204798.961973
5972,204798.961401
5973,204798.958635
5974,204798.956537
5975,204798.958874
5976,204798.961258
5977,204798.963451
5978,204798.966741
5979,204798.969364
5980,204798.965835
5981,204798.962927
5982,204798.961973
5983,204798.960590
5984,204798.958540
5985,204798.959923
5986,204798.961353
5987,204798.962784
5988,204798.966741
5989,204798.970032
5990,204798.966503
5991,204798.962736
5992,204798.958969
5993,204798.958254
5994,204798.957920
5995,204798.959732
5996,204798.961210
5997,204798.963213
5998,204798.965883
5999,204798.968458
6000,204798.966408
6001,204798.962402
6002,204798.959923
6003,204798.959827
6004,204798.958826
6005,204798.959541
6006,204798.961735
6007,204798.963022
6008,204798.965168
6009,204798.969364
6010,204798.966598
6011,204798.964119
6012,204798.961162
6013,204798.960113
6014,204798.958397
6015,204798.960018
6016,204798.961115
6017,204798.962498
6018,204798.966598
6019,204798.970652
6020,204798.966455
6021,204798.962736
6022,204798.960590
6023,204798.960400
6024,204798.958254
6025,204798.959446
6026,204798.962259
6027,204798.963499
6028,204798.965645
6029,204798.971510
6030,204798.967409
6031,204798.963404
6032,204798.961162
6033,204798.958826
6034,204798.958206
6035,204798.960543
6036,204798.961305
6037,204798.961925
6038,204798.965406
6039,204798.969269
6040,204798.967409
6041,204798.962879
6042,204798.960781
6043,204798.959923
6044,204798.958492
6045,204798.959923
6046,204798.960733
6047,204798.962450
6048,204798.966741
6049,204798.969602
6050,204798.966980
6051,204798.963737
6052,204798.961925
6053,204798.960209
6054,204798.958254
6055,204798.957872
6056,204798.959541
6057,204798.963308
6058,204798.967123
6059,204798.969221
6060,204798.966026
6061,204798.962355
6062,204798.960400
6063,204798.957395
6064,204798.957205
6065,204798.959160
6066,204798.961258
6067,204798.962688
6068,204798.966122
6069,204798.970175
6070,204798.966598
6071,204798.962164
6072,204798.960543
6073,204798.959064
6074,204798.956919
6075,204798.959780
6076,204798.962116
6077,204798.963070
6078,204798.966312
6079,204798.968983
6080,204798.966646
6081,204798.963499
6082,204798.961782
6083,204798.960113
6084,204798.957300
6085,204798.958254
6086,204798.961162
6087,204798.962688
6088,204798.966884
6089,204798.971271
6090,204798.966217
6091,204798.963165
6092,204798.961258
6093,204798.959827
6094,204798.958015
6095,204798.959398
6096,204798.961544
6097,204798.963404
6098,204798.966265
6099,204798.970175
6100,204798.967218
6101,204798.963356
6102,204798.959875
6103,204798.959732
6104,204798.956680
6105,204798.959112
6106,204798.961687
6107,204798.962211
6108,204798.965692
6109,204798.969078
6110,204798.965978
6111,204798.963261
6112,204798.960876
6113,204798.958158
6114,204798.956013
6115,204798.959064
6116,204798.961305
6117,204798.963213
6118,204798.965883
6119,204798.969555
6120,204798.966312
6121,204798.962927
6122,204798.961353
6123,204798.958826
6124,204798.956871
6125,204798.958444
6126,204798.961162
6127,204798.963022
6128,204798.965978
6129,204798.970175
6130,204798.966694
6131,204798.962450
6132,204798.959780
6133,204798.959780
6134,204798.957205
6135,204798.957777
6136,204798.960972
6137,204798.963356
6138,204798.964786
6139,204798.968887
6140,204798.966551
6141,204798.963165
6142,204798.960781
6143,204798.959207
6144,204798.957395
6145,204798.958397
6146,204798.960495
6147,204798.962021
6148,204798.964929
6149,204798.969793
6150,204798.966741
6151,204798.963404
6152,204798.959923
6153,204798.958540
6154,204798.956919
6155,204798.958683
6156,204798.961735
6157,204798.962688
6158,204798.966026
6159,204798.969650
6160,204798.967695
6161,204798.963976
6162,204798.960781
6163,204798.958397
6164,204798.957634
6165,204798.960018
6166,204798.961210
6167,204798.962879
6168,204798.966837
6169,204798.969364
6170,204798.967647
6171,204798.963880
6172,204798.960829
6173,204798.959303
6174,204798.961687
6175,204798.967743
6176,204798.969459
6177,204798.970556
6178,204798.974609
6179,204798.981619
6180,204798.982429
6181,204798.978853
6182,204798.976898
6183,204798.974228
6184,204798.973751
6185,204798.975801
6186,204798.976803
6187,204798.978567
6188,204798.982096
6189,204798.988104
6190,204798.990059
6191,204798.986101
6192,204798.983669
6193,204798.982668
6194,204798.980093
6195,204798.981905
6196,204798.985338
6197,204798.986482
6198,204798.989487
6199,204798.992443
6200,204798.993540
6201,204798.994636
6202,204798.992634
6203,204798.991537
6204,204798.989868
6205,204798.991346
6206,204798.993301
6207,204798.993778
6208,204798.997736
6209,204799.000835
6210,204798.997927
6211,204798.994732
6212,204798.989582
6213,204798.983192
6214,204798.981094
6215,204798.982954
6216,204798.986053
6217,204798.985243
6218,204798.983335
6219,204798.986101
6220,204798.982811
6221,204798.978376
6222,204798.973369
6223,204798.967409
6224,204798.966026
6225,204798.968124
6226,204798.969316
6227,204798.968744
6228,204798.967838
6229,204798.970413
6230,204798.966312
6231,204798.962545
6232,204798.960829
6233,204798.959207
6234,204798.956442
6235,204798.958063
6236,204798.961210
6237,204798.963070
6238,204798.966980
6239,204798.970461
6240,204798.968458
6241,204798.963451
6242,204798.961592
6243,204798.960543
6244,204798.958969
6245,204798.960066
6246,204798.960733
6247,204798.962593
6248,204798.966026
6249,204798.969412
6250,204798.964834
6251,204798.954725
6252,204798.951912
6253,204798.951435
6254,204798.952579
6255,204798.958826
6256,204798.960304
6257,204798.968029
6258,204798.984623
6259,204798.996401
6260,204799.000311
6261,204799.010038
6262,204799.028444
6263,204799.043751
6264,204799.062681
6265,204799.083710
6266,204799.111414
6267,204799.142551
6268,204799.172354
6269,204799.204874
6270,204799.224424
6271,204799.234438
6272,204799.237537
6273,204799.237108
6274,204799.231720
6275,204799.213314
6276,204799.186897
6277,204799.159908
6278,204799.125051
6279,204799.089146
6280,204799.046659
6281,204799.003172
6282,204798.964310
6283,204798.930359
6284,204798.896170
6285,204798.870134
6286,204798.854923
6287,204798.843241
6288,204798.841190
6289,204798.842525
6290,204798.842716
6291,204798.845816
6292,204798.853397
6293,204798.867273
6294,204798.879766
6295,204798.890161
6296,204798.906898
6297,204798.917103
6298,204798.929882
6299,204798.944282
6300,204798.945236
6301,204798.946905
6302,204798.948002
6303,204798.951483
6304,204798.950100
6305,204798.950291
6306,204798.953342
6307,204798.955393
6308,204798.960543
6309,204798.967743
6310,204798.965978
6311,204798.962068
6312,204798.960733
6313,204798.959589
6314,204798.957538
6315,204798.958969
6316,204798.963737
6317,204798.970508
6318,204798.974562
6319,204798.977470
6320,204798.975563
6321,204798.970985
6322,204798.969841
6323,204798.974371
6324,204798.973894
6325,204798.975849
6326,204798.977327
6327,204798.978519
6328,204798.982763
6329,204798.986864
6330,204798.983288
6331,204798.977947
6332,204798.976803
6333,204798.976230
6334,204798.975658
6335,204798.981762
6336,204798.984527
6337,204798.986053
6338,204798.989105
6339,204798.993492
6340,204798.990154
6341,204798.986196
6342,204798.985195
6343,204798.983908
6344,204798.981285
6345,204798.982286
6346,204798.984623
6347,204798.986149
6348,204798.991537
6349,204799.001169
6350,204798.997927
6351,204798.987484
6352,204798.984861
6353,204798.984337
6354,204798.987007
6355,204798.990536
6356,204798.993158
6357,204798.994207
6358,204798.997927
6359,204799.003076
6360,204799.006367
6361,204799.001980
6362,204799.000025
6363,204798.999882
6364,204798.997688
6365,204798.999262
6366,204799.006700
6367,204799.009466
6368,204799.012422
6369,204799.015999
6370,204799.014139
6371,204799.009991
6372,204799.010086
6373,204799.014616
6374,204799.013233
6375,204799.015760
6376,204799.017477
6377,204799.019289
6378,204799.022484
6379,204799.025631
6380,204799.023723
6381,204799.019575
6382,204799.018240
6383,204799.016094
6384,204799.013710
6385,204799.014377
6386,204799.017382
6387,204799.019384
6388,204799.021912
6389,204799.026155
6390,204799.023723
6391,204799.018288
6392,204799.016714
6393,204799.015856
6394,204799.014568
6395,204799.014854
6396,204799.016809
6397,204799.019289
6398,204799.022245
6399,204799.023962
6400,204799.013948
6401,204799.003839
6402,204799.001646
6403,204798.999739
6404,204798.997259
6405,204798.996448
6406,204798.993158
6407,204798.994779
6408,204798.997974
6409,204799.001646
6410,204798.998451
6411,204798.989582
6412,204798.986149
6413,204798.983145
6414,204798.980713
6415,204798.976707
6416,204798.978424
6417,204798.979711
6418,204798.981142
6419,204798.979568
6420,204798.973703
6421,204798.964310
6422,204798.961258
6423,204798.960066
6424,204798.958254
6425,204798.958826
6426,204798.962259
6427,204798.963928
6428,204798.966789
6429,204798.970604
6430,204798.966837
6431,204798.961687
6432,204798.960018
6433,204798.960161
6434,204798.957920
6435,204798.958731
6436,204798.960781
6437,204798.962307
6438,204798.965406
6439,204798.968458
6440,204798.964977
6441,204798.961878
6442,204798.960495
6443,204798.958969
6444,204798.957348
6445,204798.959541
6446,204798.962307
6447,204798.963404
6448,204798.965978
6449,204798.970079
6450,204798.967695
6451,204798.964119
6452,204798.960829
6453,204798.959350
6454,204798.958635
6455,204798.959017
6456,204798.960638
6457,204798.961925
6458,204798.965263
6459,204798.969412
6460,204798.967981
6461,204798.963690
6462,204798.960256
6463,204798.959350
6464,204798.957825
6465,204798.959923
6466,204798.962307
6467,204798.962402
6468,204798.965168
6469,204798.970747
6470,204798.968840
6471,204798.963165
6472,204798.960543
6473,204798.959350
6474,204798.957443
6475,204798.958683
6476,204798.961115
6477,204798.961830
6478,204798.967600
6479,204798.970318
6480,204798.967075
6481,204798.963070
6482,204798.961305
6483,204798.959970
6484,204798.958015
6485,204798.958588
6486,204798.960733
6487,204798.961973
6488,204798.965978
6489,204798.970652
6490,204798.967457
6491,204798.961973
6492,204798.960161
6493,204798.958826
6494,204798.958063
6495,204798.958588
6496,204798.962450
6497,204798.963547
6498,204798.965502
6499,204798.969841
6500,204798.968363
6501,204798.964119
6502,204798.961210
6503,204798.959637
6504,204798.959589
6505,204798.959303
6506,204798.961592
6507,204798.962879
6508,204798.966408
6509,204798.969126
6510,204798.968410
6511,204798.963356
6512,204798.961449
6513,204798.959160
6514,204798.958778
6515,204798.959398
6516,204798.960829
6517,204798.963213
6518,204798.966884
6519,204798.970270
6520,204798.969078
6521,204798.964596
6522,204798.961449
6523,204798.960543
6524,204798.959875
6525,204798.958492
6526,204798.961115
6527,204798.962068
6528,204798.965406
6529,204798.969841
6530,204798.968267
6531,204798.962879
6532,204798.960590
6533,204798.959303
6534,204798.957634
6535,204798.958015
6536,204798.961496
6537,204798.963117
6538,204798.965645
6539,204798.969793
6540,204798.968744
6541,204798.962545
6542,204798.959827
6543,204798.958492
6544,204798.957777
6545,204798.958969
6546,204798.959923
6547,204798.961258
6548,204798.965788
6549,204798.970556
6550,204798.969459
6551,204798.963737
6552,204798.960400
6553,204798.959207
6554,204798.958588
6555,204798.959112
6556,204798.961353
6557,204798.962116
6558,204798.965359
6559,204798.969459
6560,204798.967790
6561,204798.963547
6562,204798.961639
6563,204798.959446
